tipo,precio,indice,timestamp,tipo_mercado,indicadores_usados,rsi,adx,votes,sl,tp,ganancia,duracion
venta,1805.69,1448,2025-05-06 23:14:00,desconocido,"['ADX', 'MACD_hist', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1805.69)}]",60,25,3,1.0,2.0,2.6900000000000546,6.0
compra,1806.63,1449,2025-05-06 23:15:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1809.22,1451,2025-05-06 23:17:00,desconocido,"['RSI', 'ADX', 'MACD_hist', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1809.22)}]",60,25,3,1.0,2.0,2.589999999999918,2.0
compra,1809.34,1452,2025-05-06 23:18:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1808.98,1453,2025-05-06 23:19:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1808.98)}]",60,25,3,1.0,2.0,-0.35999999999989996,1.0
compra,1808.83,1454,2025-05-06 23:20:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1813.1,1457,2025-05-06 23:23:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1813.1)}]",60,25,3,1.0,2.0,4.269999999999982,3.0
compra,1815.2,1458,2025-05-06 23:24:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1817.69,1459,2025-05-06 23:25:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1817.69)}]",60,25,3,1.0,2.0,2.490000000000009,1.0
compra,1815.33,1460,2025-05-06 23:26:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1814.56,1461,2025-05-06 23:27:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1814.56)}]",60,25,3,1.0,2.0,-0.7699999999999818,1.0
compra,1815.17,1462,2025-05-06 23:28:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1814.9,1463,2025-05-06 23:29:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1814.9)}]",60,25,3,1.0,2.0,-0.2699999999999818,1.0
compra,1813.51,1464,2025-05-06 23:30:00,desconocido,"['ADX', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1809.97,1465,2025-05-06 23:31:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1809.97)}]",60,25,3,1.0,2.0,-3.5399999999999636,1.0
compra,1814.97,1476,2025-05-06 23:42:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1816.94,1477,2025-05-06 23:43:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1816.94)}]",60,25,3,1.0,2.0,1.9700000000000273,1.0
compra,1817.35,1478,2025-05-06 23:44:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1817.41,1480,2025-05-06 23:46:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1817.41)}]",60,25,3,1.0,2.0,0.060000000000172804,2.0
compra,1817.65,1481,2025-05-06 23:47:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1817.6,1484,2025-05-06 23:50:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1817.6)}]",60,25,3,1.0,2.0,-0.0500000000001819,3.0
compra,1816.67,1485,2025-05-06 23:51:00,desconocido,"['ADX', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1816.29,1486,2025-05-06 23:52:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1816.29)}]",60,25,3,1.0,2.0,-0.38000000000010914,1.0
compra,1817.21,1489,2025-05-06 23:55:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1815.74,1490,2025-05-06 23:56:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1815.74)}]",60,25,3,1.0,2.0,-1.4700000000000273,1.0
compra,1817.0,1493,2025-05-06 23:59:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1817.29,1494,2025-05-07 00:00:00,desconocido,"['ADX', 'MACD_hist', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1817.29)}]",60,25,3,1.0,2.0,0.2899999999999636,1.0
compra,1817.29,1495,2025-05-07 00:01:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1816.75,1496,2025-05-07 00:02:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1816.75)}]",60,25,3,1.0,2.0,-0.5399999999999636,1.0
compra,1819.07,1504,2025-05-07 00:10:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1817.34,1505,2025-05-07 00:11:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1817.34)}]",60,25,3,1.0,2.0,-1.7300000000000182,1.0
compra,1821.4,1509,2025-05-07 00:15:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1820.13,1510,2025-05-07 00:16:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1820.13)}]",60,25,3,1.0,2.0,-1.2699999999999818,1.0
compra,1820.69,1511,2025-05-07 00:17:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1820.36,1512,2025-05-07 00:18:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1820.36)}]",60,25,3,1.0,2.0,-0.3300000000001546,1.0
compra,1822.83,1513,2025-05-07 00:19:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1825.76,1514,2025-05-07 00:20:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1825.76)}]",60,25,3,1.0,2.0,2.9300000000000637,1.0
compra,1834.8,1515,2025-05-07 00:21:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1844.52,1516,2025-05-07 00:22:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1844.52)}]",60,25,3,1.0,2.0,9.720000000000027,1.0
compra,1839.8,1517,2025-05-07 00:23:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1835.51,1520,2025-05-07 00:26:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1835.51)}]",60,25,3,1.0,2.0,-4.289999999999964,3.0
compra,1835.4,1521,2025-05-07 00:27:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1832.26,1526,2025-05-07 00:32:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1832.26)}]",60,25,3,1.0,2.0,-3.1400000000001,5.0
compra,1838.37,1529,2025-05-07 00:35:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1836.53,1532,2025-05-07 00:38:00,desconocido,"['ADX', 'MACD_hist', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1836.53)}]",60,25,3,1.0,2.0,-1.8399999999999181,3.0
compra,1837.26,1534,2025-05-07 00:40:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1835.98,1543,2025-05-07 00:49:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1835.98)}]",60,25,3,1.0,2.0,-1.2799999999999727,9.0
compra,1838.84,1546,2025-05-07 00:52:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1841.4,1549,2025-05-07 00:55:00,desconocido,"['RSI', 'ADX', 'MACD_hist', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1841.4)}]",60,25,3,1.0,2.0,2.560000000000173,3.0
compra,1842.23,1553,2025-05-07 00:59:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1849.39,1556,2025-05-07 01:02:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1849.39)}]",60,25,3,1.0,2.0,7.160000000000082,3.0
compra,1847.22,1557,2025-05-07 01:03:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1845.3,1558,2025-05-07 01:04:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1845.3)}]",60,25,3,1.0,2.0,-1.9200000000000728,1.0
compra,1844.57,1559,2025-05-07 01:05:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1843.19,1560,2025-05-07 01:06:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1843.19)}]",60,25,3,1.0,2.0,-1.3799999999998818,1.0
compra,1843.79,1561,2025-05-07 01:07:00,desconocido,"['ADX', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1842.11,1562,2025-05-07 01:08:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1842.11)}]",60,25,3,1.0,2.0,-1.6800000000000637,1.0
compra,1844.36,1567,2025-05-07 01:13:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1842.95,1570,2025-05-07 01:16:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1842.95)}]",60,25,3,1.0,2.0,-1.4099999999998545,3.0
compra,1844.03,1571,2025-05-07 01:17:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1843.19,1572,2025-05-07 01:18:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1843.19)}]",60,25,3,1.0,2.0,-0.8399999999999181,1.0
compra,1845.88,1573,2025-05-07 01:19:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1845.11,1577,2025-05-07 01:23:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1845.11)}]",60,25,3,1.0,2.0,-0.7700000000002092,4.0
compra,1846.0,1578,2025-05-07 01:24:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1845.69,1584,2025-05-07 01:30:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1845.69)}]",60,25,3,1.0,2.0,-0.30999999999994543,6.0
compra,1839.89,1595,2025-05-07 01:41:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1839.69,1596,2025-05-07 01:42:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1839.69)}]",60,25,3,1.0,2.0,-0.20000000000004547,1.0
compra,1840.0,1597,2025-05-07 01:43:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1838.78,1601,2025-05-07 01:47:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1838.78)}]",60,25,3,1.0,2.0,-1.2200000000000273,4.0
compra,1842.2,1606,2025-05-07 01:52:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1841.13,1607,2025-05-07 01:53:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1841.13)}]",60,25,3,1.0,2.0,-1.0699999999999363,1.0
compra,1841.6,1608,2025-05-07 01:54:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1839.85,1609,2025-05-07 01:55:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1839.85)}]",60,25,3,1.0,2.0,-1.75,1.0
compra,1833.97,1610,2025-05-07 01:56:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1831.7,1611,2025-05-07 01:57:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1831.7)}]",60,25,3,1.0,2.0,-2.269999999999982,1.0
compra,1833.82,1614,2025-05-07 02:00:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1831.91,1616,2025-05-07 02:02:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1831.91)}]",60,25,3,1.0,2.0,-1.9099999999998545,2.0
compra,1832.24,1617,2025-05-07 02:03:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1831.25,1618,2025-05-07 02:04:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1831.25)}]",60,25,3,1.0,2.0,-0.9900000000000091,1.0
compra,1831.58,1619,2025-05-07 02:05:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1829.49,1620,2025-05-07 02:06:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1829.49)}]",60,25,3,1.0,2.0,-2.089999999999918,1.0
compra,1830.54,1621,2025-05-07 02:07:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1826.34,1623,2025-05-07 02:09:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1826.34)}]",60,25,3,1.0,2.0,-4.2000000000000455,2.0
compra,1825.1,1624,2025-05-07 02:10:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1823.76,1625,2025-05-07 02:11:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1823.76)}]",60,25,3,1.0,2.0,-1.3399999999999181,1.0
compra,1824.49,1626,2025-05-07 02:12:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.71,1628,2025-05-07 02:14:00,desconocido,"['ADX', 'MACD_hist', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1828.71)}]",60,25,3,1.0,2.0,4.220000000000027,2.0
compra,1827.13,1629,2025-05-07 02:15:00,desconocido,"['RSI', 'ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1826.29,1630,2025-05-07 02:16:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1826.29)}]",60,25,3,1.0,2.0,-0.8400000000001455,1.0
compra,1827.47,1631,2025-05-07 02:17:00,desconocido,"['RSI', 'ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1826.51,1639,2025-05-07 02:25:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1826.51)}]",60,25,3,1.0,2.0,-0.9600000000000364,8.0
compra,1827.05,1640,2025-05-07 02:26:00,desconocido,"['ADX', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1826.38,1641,2025-05-07 02:27:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1826.38)}]",60,25,3,1.0,2.0,-0.6699999999998454,1.0
compra,1826.51,1642,2025-05-07 02:28:00,desconocido,"['ADX', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1826.49,1646,2025-05-07 02:32:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1826.49)}]",60,25,3,1.0,2.0,-0.01999999999998181,4.0
compra,1828.1,1647,2025-05-07 02:33:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1826.9,1648,2025-05-07 02:34:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1826.9)}]",60,25,3,1.0,2.0,-1.199999999999818,1.0
compra,1827.2,1649,2025-05-07 02:35:00,desconocido,"['ADX', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.61,1654,2025-05-07 02:40:00,desconocido,"[{'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1828.61)}]",60,25,3,1.0,2.0,1.4099999999998545,5.0
compra,1825.7,1657,2025-05-07 02:43:00,desconocido,"['RSI', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1825.51,1658,2025-05-07 02:44:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1825.51)}]",60,25,3,1.0,2.0,-0.19000000000005457,1.0
compra,1824.4,1665,2025-05-07 02:51:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1822.2,1666,2025-05-07 02:52:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1822.2)}]",60,25,3,1.0,2.0,-2.2000000000000455,1.0
compra,1824.39,1672,2025-05-07 02:58:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1823.26,1675,2025-05-07 03:01:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1823.26)}]",60,25,3,1.0,2.0,-1.1300000000001091,3.0
compra,1822.34,1676,2025-05-07 03:02:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1823.79,1677,2025-05-07 03:03:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1823.79)}]",60,25,3,1.0,2.0,1.4500000000000455,1.0
compra,1824.99,1679,2025-05-07 03:05:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1825.07,1681,2025-05-07 03:07:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1825.07)}]",60,25,3,1.0,2.0,0.07999999999992724,2.0
compra,1821.72,1683,2025-05-07 03:09:00,desconocido,"['RSI', 'MACD_hist', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1823.62,1684,2025-05-07 03:10:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1823.62)}]",60,25,3,1.0,2.0,1.8999999999998636,1.0
compra,1825.23,1686,2025-05-07 03:12:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1823.0,1687,2025-05-07 03:13:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1823.0)}]",60,25,3,1.0,2.0,-2.230000000000018,1.0
compra,1820.31,1691,2025-05-07 03:17:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1819.37,1692,2025-05-07 03:18:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1819.37)}]",60,25,3,1.0,2.0,-0.9400000000000546,1.0
compra,1818.16,1695,2025-05-07 03:21:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1817.63,1696,2025-05-07 03:22:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1817.63)}]",60,25,3,1.0,2.0,-0.5299999999999727,1.0
compra,1822.5,1700,2025-05-07 03:26:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1824.09,1703,2025-05-07 03:29:00,desconocido,"[{'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1824.09)}]",60,25,3,1.0,2.0,1.5899999999999181,3.0
compra,1824.43,1704,2025-05-07 03:30:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1824.0,1705,2025-05-07 03:31:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1824.0)}]",60,25,3,1.0,2.0,-0.43000000000006366,1.0
compra,1824.33,1706,2025-05-07 03:32:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1826.44,1707,2025-05-07 03:33:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1826.44)}]",60,25,3,1.0,2.0,2.1100000000001273,1.0
compra,1826.32,1708,2025-05-07 03:34:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1825.6,1709,2025-05-07 03:35:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1825.6)}]",60,25,3,1.0,2.0,-0.7200000000000273,1.0
compra,1826.33,1710,2025-05-07 03:36:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1825.9,1711,2025-05-07 03:37:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1825.9)}]",60,25,3,1.0,2.0,-0.4299999999998363,1.0
compra,1827.02,1712,2025-05-07 03:38:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1827.0,1713,2025-05-07 03:39:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1827.0)}]",60,25,3,1.0,2.0,-0.01999999999998181,1.0
compra,1826.01,1714,2025-05-07 03:40:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1825.52,1715,2025-05-07 03:41:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1825.52)}]",60,25,3,1.0,2.0,-0.4900000000000091,1.0
compra,1827.0,1716,2025-05-07 03:42:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1826.19,1717,2025-05-07 03:43:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1826.19)}]",60,25,3,1.0,2.0,-0.8099999999999454,1.0
compra,1828.09,1718,2025-05-07 03:44:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1827.85,1719,2025-05-07 03:45:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1827.85)}]",60,25,3,1.0,2.0,-0.2400000000000091,1.0
compra,1827.59,1720,2025-05-07 03:46:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1826.86,1721,2025-05-07 03:47:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1826.86)}]",60,25,3,1.0,2.0,-0.7300000000000182,1.0
compra,1828.2,1737,2025-05-07 04:03:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1829.09,1738,2025-05-07 04:04:00,desconocido,"['RSI', 'BB_Upper', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1829.09)}]",60,25,3,1.0,2.0,0.8899999999998727,1.0
compra,1829.19,1739,2025-05-07 04:05:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.47,1740,2025-05-07 04:06:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1828.47)}]",60,25,3,1.0,2.0,-0.7200000000000273,1.0
compra,1828.6,1741,2025-05-07 04:07:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.42,1742,2025-05-07 04:08:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1828.42)}]",60,25,3,1.0,2.0,-0.1799999999998363,1.0
compra,1830.52,1743,2025-05-07 04:09:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
